SSID,MAC,RSSI,Time,Location
DGU-GUEST,2a:3f:0b:e2:66:20,-57,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:1f,-74,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:20,-57,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:1b:e2:65:9a,-61,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:0b:e2:65:9a,-59,2025-04-24 17:17:00,hall_6147_1_7
,12:3f:1b:e2:65:9a,-61,2025-04-24 17:17:00,hall_6147_1_7
김민서,c2:d3:f6:ec:18:f3,-98,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:1b:e2:65:c4,-71,2025-04-24 17:17:00,hall_6147_1_7
,2c:3f:0b:e2:65:b0,-50,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:1b:e2:66:60,-79,2025-04-24 17:17:00,hall_6147_1_7
,2c:3f:0b:e2:66:60,-63,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b0,-64,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b6,-76,2025-04-24 17:17:00,hall_6147_1_7
,94:18:65:68:4c:36,-94,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:20,-70,2025-04-24 17:17:00,hall_6147_1_7
,2e:3f:1b:e2:65:9a,-61,2025-04-24 17:17:00,hall_6147_1_7
,2e:3f:1b:e2:65:c4,-70,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:1f,-74,2025-04-24 17:17:00,hall_6147_1_7
,82:83:c2:18:4f:df,-89,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b0,-64,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b6,-77,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:20,-57,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:1f,-64,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:0b:e2:66:60,-64,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b6,-76,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:60,-79,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:0b:e2:65:b0,-51,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:1f,-65,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b0,-64,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:60,-79,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:c4,-71,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:b0,-50,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:0b:e2:66:20,-57,2025-04-24 17:17:00,hall_6147_1_7
DataLab,7a:83:c2:18:4f:df,-89,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:0b:e2:66:1f,-67,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:60,-63,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:b0,-51,2025-04-24 17:17:00,hall_6147_1_7
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-81,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:60,-64,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:c4,-71,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:60,-64,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:9a,-61,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:1b:e2:66:1f,-75,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:9a,-61,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:65:9a,-58,2025-04-24 17:17:00,hall_6147_1_7
CILab_5G,88:36:6c:ad:f1:80,-64,2025-04-24 17:17:00,hall_6147_1_7
rain-jackal,9a:18:65:68:4c:36,-93,2025-04-24 17:17:00,hall_6147_1_7
,2e:3f:1b:e2:65:b0,-64,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:1b:e2:66:20,-69,2025-04-24 17:17:00,hall_6147_1_7
AIR_Lab,80:69:1a:1f:f0:4f,-81,2025-04-24 17:17:00,hall_6147_1_7
CILab_2G,8a:36:6c:cd:f1:80,-62,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:60,-79,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:9a,-59,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b0,-64,2025-04-24 17:17:00,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b6,-77,2025-04-24 17:17:00,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:9a,-59,2025-04-24 17:17:00,hall_6147_1_7
6130_5G-2,70:5d:cc:83:6b:0e,-75,2025-04-24 17:17:00,hall_6147_1_7
6130_5G-1,70:5d:cc:83:6b:0c,-65,2025-04-24 17:17:00,hall_6147_1_7
[LG_AirPurifier]1568,1e:39:29:78:15:68,-82,2025-04-24 17:17:00,hall_6147_1_7
RAIN,c4:41:1e:9a:ae:ee,-91,2025-04-24 17:17:00,hall_6147_1_7
RAIN,c4:41:1e:9a:ae:ed,-93,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:c4,-71,2025-04-24 17:17:00,hall_6147_1_7
6134,58:86:94:a1:6e:5c,-55,2025-04-24 17:17:00,hall_6147_1_7
61345G,58:86:94:a1:6e:5e,-63,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:65:b0,-51,2025-04-24 17:17:00,hall_6147_1_7
,12:3f:1b:e2:65:b0,-64,2025-04-24 17:17:00,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:20,-69,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:9a,-61,2025-04-24 17:17:00,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:1f,-68,2025-04-24 17:17:01,hall_6147_1_7
,12:3f:1b:e2:65:c4,-71,2025-04-24 17:17:01,hall_6147_1_7
,12:3f:0b:e2:65:b0,-53,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:1f,-74,2025-04-24 17:17:01,hall_6147_1_7
6105,58:86:94:a1:69:8c,-58,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:20,-69,2025-04-24 17:17:01,hall_6147_1_7
6105_5G,58:86:94:a1:69:8e,-71,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:20,-57,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:1f,-74,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:20,-57,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:1b:e2:65:9a,-61,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:0b:e2:65:9a,-59,2025-04-24 17:17:01,hall_6147_1_7
,12:3f:1b:e2:65:9a,-61,2025-04-24 17:17:01,hall_6147_1_7
김민서,c2:d3:f6:ec:18:f3,-98,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:1b:e2:65:c4,-71,2025-04-24 17:17:01,hall_6147_1_7
,2c:3f:0b:e2:65:b0,-50,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:1b:e2:66:60,-79,2025-04-24 17:17:01,hall_6147_1_7
,2c:3f:0b:e2:66:60,-63,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b0,-64,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b6,-76,2025-04-24 17:17:01,hall_6147_1_7
,94:18:65:68:4c:36,-94,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:20,-70,2025-04-24 17:17:01,hall_6147_1_7
,2e:3f:1b:e2:65:9a,-61,2025-04-24 17:17:01,hall_6147_1_7
,2e:3f:1b:e2:65:c4,-70,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:1f,-74,2025-04-24 17:17:01,hall_6147_1_7
,82:83:c2:18:4f:df,-89,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b0,-64,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b6,-77,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:20,-57,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:1f,-64,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:0b:e2:66:60,-64,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b6,-76,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:60,-79,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:0b:e2:65:b0,-51,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:1f,-65,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b0,-64,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:60,-79,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:c4,-71,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:b0,-50,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:0b:e2:66:20,-57,2025-04-24 17:17:01,hall_6147_1_7
DataLab,7a:83:c2:18:4f:df,-89,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:0b:e2:66:1f,-67,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:60,-63,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:b0,-51,2025-04-24 17:17:01,hall_6147_1_7
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-81,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:60,-64,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:c4,-71,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:60,-64,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:9a,-61,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:1b:e2:66:1f,-75,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:9a,-61,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:65:9a,-58,2025-04-24 17:17:01,hall_6147_1_7
CILab_5G,88:36:6c:ad:f1:80,-64,2025-04-24 17:17:01,hall_6147_1_7
rain-jackal,9a:18:65:68:4c:36,-93,2025-04-24 17:17:01,hall_6147_1_7
,2e:3f:1b:e2:65:b0,-64,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:1b:e2:66:20,-69,2025-04-24 17:17:01,hall_6147_1_7
AIR_Lab,80:69:1a:1f:f0:4f,-81,2025-04-24 17:17:01,hall_6147_1_7
CILab_2G,8a:36:6c:cd:f1:80,-62,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:60,-79,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:9a,-59,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b0,-64,2025-04-24 17:17:01,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b6,-77,2025-04-24 17:17:01,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:9a,-59,2025-04-24 17:17:01,hall_6147_1_7
6130_5G-2,70:5d:cc:83:6b:0e,-75,2025-04-24 17:17:01,hall_6147_1_7
6130_5G-1,70:5d:cc:83:6b:0c,-65,2025-04-24 17:17:01,hall_6147_1_7
[LG_AirPurifier]1568,1e:39:29:78:15:68,-82,2025-04-24 17:17:01,hall_6147_1_7
RAIN,c4:41:1e:9a:ae:ee,-91,2025-04-24 17:17:01,hall_6147_1_7
RAIN,c4:41:1e:9a:ae:ed,-93,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:c4,-71,2025-04-24 17:17:01,hall_6147_1_7
6134,58:86:94:a1:6e:5c,-55,2025-04-24 17:17:01,hall_6147_1_7
61345G,58:86:94:a1:6e:5e,-63,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:65:b0,-51,2025-04-24 17:17:01,hall_6147_1_7
,12:3f:1b:e2:65:b0,-64,2025-04-24 17:17:01,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:20,-69,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:9a,-61,2025-04-24 17:17:01,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:1f,-68,2025-04-24 17:17:02,hall_6147_1_7
,12:3f:1b:e2:65:c4,-71,2025-04-24 17:17:02,hall_6147_1_7
,12:3f:0b:e2:65:b0,-53,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:1f,-74,2025-04-24 17:17:02,hall_6147_1_7
6105,58:86:94:a1:69:8c,-58,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:20,-69,2025-04-24 17:17:02,hall_6147_1_7
6105_5G,58:86:94:a1:69:8e,-71,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:20,-57,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:1f,-74,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:20,-57,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:1b:e2:65:9a,-61,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:0b:e2:65:9a,-59,2025-04-24 17:17:02,hall_6147_1_7
,12:3f:1b:e2:65:9a,-61,2025-04-24 17:17:02,hall_6147_1_7
김민서,c2:d3:f6:ec:18:f3,-98,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:1b:e2:65:c4,-71,2025-04-24 17:17:02,hall_6147_1_7
,2c:3f:0b:e2:65:b0,-50,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:1b:e2:66:60,-79,2025-04-24 17:17:02,hall_6147_1_7
,2c:3f:0b:e2:66:60,-63,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b0,-64,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b6,-76,2025-04-24 17:17:02,hall_6147_1_7
,94:18:65:68:4c:36,-94,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:20,-70,2025-04-24 17:17:02,hall_6147_1_7
,2e:3f:1b:e2:65:9a,-61,2025-04-24 17:17:02,hall_6147_1_7
,2e:3f:1b:e2:65:c4,-70,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:1f,-74,2025-04-24 17:17:02,hall_6147_1_7
,82:83:c2:18:4f:df,-89,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b0,-64,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b6,-77,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:20,-57,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:1f,-64,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:0b:e2:66:60,-64,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b6,-76,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:60,-79,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:0b:e2:65:b0,-51,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:1f,-65,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b0,-64,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:60,-79,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:c4,-71,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:b0,-50,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:0b:e2:66:20,-57,2025-04-24 17:17:02,hall_6147_1_7
DataLab,7a:83:c2:18:4f:df,-89,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:0b:e2:66:1f,-67,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:60,-63,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:b0,-51,2025-04-24 17:17:02,hall_6147_1_7
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-81,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:60,-64,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:c4,-71,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:60,-64,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:9a,-61,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:1b:e2:66:1f,-75,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:9a,-61,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:65:9a,-58,2025-04-24 17:17:02,hall_6147_1_7
CILab_5G,88:36:6c:ad:f1:80,-64,2025-04-24 17:17:02,hall_6147_1_7
rain-jackal,9a:18:65:68:4c:36,-93,2025-04-24 17:17:02,hall_6147_1_7
,2e:3f:1b:e2:65:b0,-64,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:1b:e2:66:20,-69,2025-04-24 17:17:02,hall_6147_1_7
AIR_Lab,80:69:1a:1f:f0:4f,-81,2025-04-24 17:17:02,hall_6147_1_7
CILab_2G,8a:36:6c:cd:f1:80,-62,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:60,-79,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:9a,-59,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b0,-64,2025-04-24 17:17:02,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b6,-77,2025-04-24 17:17:02,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:9a,-59,2025-04-24 17:17:02,hall_6147_1_7
6130_5G-2,70:5d:cc:83:6b:0e,-75,2025-04-24 17:17:02,hall_6147_1_7
6130_5G-1,70:5d:cc:83:6b:0c,-65,2025-04-24 17:17:02,hall_6147_1_7
[LG_AirPurifier]1568,1e:39:29:78:15:68,-82,2025-04-24 17:17:02,hall_6147_1_7
RAIN,c4:41:1e:9a:ae:ee,-91,2025-04-24 17:17:02,hall_6147_1_7
RAIN,c4:41:1e:9a:ae:ed,-93,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:c4,-71,2025-04-24 17:17:02,hall_6147_1_7
6134,58:86:94:a1:6e:5c,-55,2025-04-24 17:17:02,hall_6147_1_7
61345G,58:86:94:a1:6e:5e,-63,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:65:b0,-51,2025-04-24 17:17:02,hall_6147_1_7
,12:3f:1b:e2:65:b0,-64,2025-04-24 17:17:02,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:20,-69,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:9a,-61,2025-04-24 17:17:02,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:1f,-69,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:1f,-75,2025-04-24 17:17:05,hall_6147_1_7
6105,58:86:94:a1:69:8c,-55,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:20,-70,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:20,-58,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:1f,-75,2025-04-24 17:17:05,hall_6147_1_7
,12:3f:1b:e2:66:60,-80,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:20,-58,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:1b:e2:65:9a,-63,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:0b:e2:65:9a,-57,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:86,-77,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:1b:e2:65:c4,-71,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:1b:e2:66:60,-80,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b0,-62,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:65:b6,-78,2025-04-24 17:17:05,hall_6147_1_7
,36:23:03:d0:ef:28,-79,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:20,-70,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:0b:e2:65:73,-86,2025-04-24 17:17:05,hall_6147_1_7
ncsa,90:9f:33:90:6f:a6,-52,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:86,-76,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:1f,-75,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b0,-62,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:b6,-78,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:20,-59,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:1f,-69,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:0b:e2:66:60,-63,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b6,-78,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:66:60,-80,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:0b:e2:65:b0,-47,2025-04-24 17:17:05,hall_6147_1_7
,da:55:b8:6e:63:8f,-96,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:1f,-69,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:b0,-62,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:66:60,-80,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:c4,-70,2025-04-24 17:17:05,hall_6147_1_7
,12:3f:1b:e2:66:1f,-75,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:b6,-74,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:b0,-48,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:0b:e2:66:20,-58,2025-04-24 17:17:05,hall_6147_1_7
AIR_Lab,80:69:1a:1f:f0:50,-81,2025-04-24 17:17:05,hall_6147_1_7
student_5G,58:86:94:ea:2e:1c,-96,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:0b:e2:66:1f,-68,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:66:60,-62,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:b0,-48,2025-04-24 17:17:05,hall_6147_1_7
_LinksysSetup87F-guest,86:69:1a:1f:f0:4f,-79,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:66:60,-62,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:c4,-70,2025-04-24 17:17:05,hall_6147_1_7
_LinksysSetup87F-guest,86:69:1a:1f:f0:4e,-73,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:66:60,-62,2025-04-24 17:17:05,hall_6147_1_7
,2e:3f:1b:e2:66:60,-80,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:1b:e2:65:9a,-62,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:1b:e2:66:1f,-75,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:1b:e2:65:9a,-62,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:0b:e2:65:9a,-57,2025-04-24 17:17:05,hall_6147_1_7
CILab_5G,88:36:6c:ad:f1:80,-64,2025-04-24 17:17:05,hall_6147_1_7
rain-jackal,9a:18:65:68:4c:36,-95,2025-04-24 17:17:05,hall_6147_1_7
,12:3f:0b:e2:66:86,-74,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:1b:e2:66:20,-70,2025-04-24 17:17:05,hall_6147_1_7
AIR_Lab,80:69:1a:1f:f0:4f,-78,2025-04-24 17:17:05,hall_6147_1_7
[LG_AirPurifier]156e,1e:39:29:78:15:6e,-78,2025-04-24 17:17:05,hall_6147_1_7
CILab_2G,8a:36:6c:cd:f1:80,-63,2025-04-24 17:17:05,hall_6147_1_7
AIR_Lab,80:69:1a:1f:f0:4e,-73,2025-04-24 17:17:05,hall_6147_1_7
DGU-IoT,22:3f:1b:e2:66:60,-80,2025-04-24 17:17:05,hall_6147_1_7
DGU-GUEST,2a:3f:0b:e2:65:9a,-56,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b0,-62,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:1b:e2:65:b6,-78,2025-04-24 17:17:05,hall_6147_1_7
DGU-WIFI,26:3f:0b:e2:65:9a,-57,2025-04-24 17:17:05,hall_6147_1_7
6130_5G-2,70:5d:cc:83:6b:0e,-71,2025-04-24 17:17:05,hall_6147_1_7
eduroam,36:3f:0b:e2:66:86,-77,2025-04-24 17:17:05,hall_6147_1_7
6130_5G-1,70:5d:cc:83:6b:0c,-64,2025-04-24 17:17:05,hall_6147_1_7
[LG_AirPurifier]1568,1e:39:29:78:15:68,-79,2025-04-24 17:17:05,hall_6147_1_7
